Country,Region,Province,Season,Date_ISO,Date,Meet,Venue,Event,Distance,Stroke,Rank,Canonical_Swimmer,Swimmer,Match_Score,Manual_Match,Club,Time,Time_Seconds,FINA_Points,Source_URL,Source_File
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,100m Butterfly,100,Butterfly,17,"PEREZ MARTOS, Aitana","PEREZ MARTOS, Aitana",100.0,No,C.N. Alcoi,3:55.58,235.57999999999998,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,100m Butterfly,100,Butterfly,18,"BERENGUER VALERO, Ana","BERENGUER VALERO, Ana",100.0,No,C.N. Petrer,4:01.05,241.05,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,100m Butterfly,100,Butterfly,19,"RIBERA SILVESTRE, Mireia","RIBERA SILVESTRE, Mireia",100.0,No,C.N. Alcoi,4:02.47,242.47,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,100m Butterfly,100,Butterfly,20,"BORRELL ALCARAZ, Ona","BORRELL ALCARAZ, Ona",100.0,No,C.N. Alcoi,4:07.14,247.14,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,100m Butterfly,100,Butterfly,21,"EZZROUG, Melissa","EZZROUG, Melissa",100.0,No,Club Natación Elda,4:25.40,265.4,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,100m Butterfly,100,Butterfly,22,"MIRO BENEITO, Blanca","MIRO BENEITO, Blanca",100.0,No,C.N. Alcoi,4:54.74,294.74,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,1,"MORATALLA MATEO, Angel Asiel","MORATALLA MATEO, Angel Asiel",100.0,No,C.N. San Vicente,2:55.89,175.89,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,2,"SERRANO RUIZ, Miguel Angel","SERRANO RUIZ, Miguel Angel",100.0,No,C.N. San Vicente,2:56.23,176.23,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,3,"LOPEZ BORREGO, Aleix","LOPEZ BORREGO, Aleix",100.0,No,Club Atlético Montemar,3:01.29,181.29,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,4,"FRANCO ROMA, Adrian","FRANCO ROMA, Adrian",100.0,No,C.N. Tenis Elche,3:14.19,194.19,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,5,"MONTES MAÑOGIL, Jorge","MONTES MAÑOGIL, Jorge",100.0,No,C.N.Red Mar Top Ten Alicante,3:15.80,195.8,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,6,"KOPYRIN, Stepan","KOPYRIN, Stepan",100.0,No,Club Natacion C.M.D. Horadada,3:16.96,196.96,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,7,"GOMEZ HURTADO, Enzo","GOMEZ HURTADO, Enzo",100.0,No,C.N. Tenis Elche,3:20.35,200.35,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,8,"JUAN GUTIERREZ, Unai","JUAN GUTIERREZ, Unai",100.0,No,C.N. Sax,3:33.28,213.28,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,9,"MARTINEZ FITO, Javier","MARTINEZ FITO, Javier",100.0,No,C.N. Sax,3:36.02,216.02,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,10,"MARTINEZ CALAFATI, Dario","MARTINEZ CALAFATI, Dario",100.0,No,C.N. Petrer,3:36.79,216.79,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,11,"ANTOLIN VILLAESCUSA, Javier","ANTOLIN VILLAESCUSA, Javier",100.0,No,C.N. Sax,3:39.40,219.4,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,12,"BERENGUER VALERO, Miguel","BERENGUER VALERO, Miguel",100.0,No,C.N. Petrer,3:47.57,227.57,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,13,"ORTOLANI ALVAREZ, Adrian","ORTOLANI ALVAREZ, Adrian",100.0,No,C.N.Red Mar Top Ten Alicante,4:03.09,243.09,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,14,"ANTONIUK, Andrii","ANTONIUK, Andrii",100.0,No,Club Natacion C.M.D. Horadada,4:04.69,244.69,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Petrer,Petrer,200m Medley,200,Medley,15,"PASCUAL AZORIN, Manuel","PASCUAL AZORIN, Manuel",100.0,No,C.N. Villena Alto Vinalopo,4:09.21,249.21,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1596_Ali-12_2025_Prom2benj3alev%20petrer.pdf,1596_Ali-12_2025_Prom2benj3alev petrer.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,1,"VIZCAINO ESTEBAN, Elsa","VIZCAINO ESTEBAN, Elsa",100.0,No,C.E. Eldense,2:42.09,162.09,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,2,"GAYA ALVES, Aurea","GAYA ALVES, Aurea",100.0,No,Club Natació Ondara,2:45.44,165.44,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,3,"CASCALES APARICIO, Lucia","CASCALES APARICIO, Lucia",100.0,No,C.N. Pichon Elche,2:49.85,169.85,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,4,"MARTINEZ GRACIA, Laia","MARTINEZ GRACIA, Laia",100.0,No,C.N. Elche,3:05.40,185.4,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,5,"PARDO CASCALES, Andrea","PARDO CASCALES, Andrea",100.0,No,C.N. Elche,3:07.82,187.82,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,6,"GONZALEZ BALBOA, Jimena","GONZALEZ BALBOA, Jimena",100.0,No,C.N. Alfa Ilicitano,3:08.86,188.86,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,7,"ARIAS RODRIGUEZ, Sofia","ARIAS RODRIGUEZ, Sofia",100.0,No,C.N. Elche,3:09.51,189.51,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,8,"RODRIGUEZ AGUDO, Maria","RODRIGUEZ AGUDO, Maria",100.0,No,C.N. Elche,3:12.39,192.39,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,9,"LOPEZ MARI, Abril","LOPEZ MARI, Abril",100.0,No,Club Natació Ondara,3:22.42,202.42000000000002,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,10,"TORELLI, Daphne","TORELLI, Daphne",100.0,No,Club Natació Ondara,3:23.05,203.05,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,11,"FEMENIA ESPINOSA, Aitana","FEMENIA ESPINOSA, Aitana",100.0,No,Club Natació Ondara,3:25.59,205.59,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,12,"MORENO IBAÑEZ, Lucia","MORENO IBAÑEZ, Lucia",100.0,No,Club Natació Ondara,3:30.03,210.03,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,13,"MERCADER CUENCA, Aitana","MERCADER CUENCA, Aitana",100.0,No,C.N. Elche,3:30.17,210.17000000000002,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,14,"LEE RICOTE, Sofia Eloise","LEE RICOTE, Sofia Eloise",100.0,No,C.D. Rari Nantes Lucentum Alacant,3:38.11,218.11,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Breaststroke,100,Breaststroke,15,"GARCIA LOPEZ, Sara","GARCIA LOPEZ, Sara",100.0,No,C.E. Eldense,4:03.52,243.52,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,200m Freestyle,200,Freestyle,1,"IVANOV KARPENKO, Elisey","IVANOV KARPENKO, Elisey",100.0,No,C.N. Alfa Ilicitano,3:11.48,191.48,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,200m Freestyle,200,Freestyle,3,"CRUZ TRUJILLO, Thiago Aimar","CRUZ TRUJILLO, Thiago Aimar",100.0,No,C.N. Elche,3:19.37,199.37,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,200m Freestyle,200,Freestyle,4,"ANTON PLANELLES, Manuel","ANTON PLANELLES, Manuel",100.0,No,C.N. Elche,3:22.17,202.17000000000002,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,200m Freestyle,200,Freestyle,5,"GOMILA SERRANO, Antonio","GOMILA SERRANO, Antonio",100.0,No,C.N. Alfa Ilicitano,3:34.14,214.14,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,200m Freestyle,200,Freestyle,6,"CRUZ PEREZ, Josep","CRUZ PEREZ, Josep",100.0,No,Club Natació Ondara,3:41.34,221.34,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,200m Freestyle,200,Freestyle,7,"GARCIA ORTEGA, Mikel","GARCIA ORTEGA, Mikel",100.0,No,C.N. Elche,3:42.08,222.07999999999998,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Butterfly,100,Butterfly,1,"GAYA ALVES, Aurea","GAYA ALVES, Aurea",100.0,No,Club Natació Ondara,3:03.29,183.29,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Butterfly,100,Butterfly,2,"VIZCAINO ESTEBAN, Elsa","VIZCAINO ESTEBAN, Elsa",100.0,No,C.E. Eldense,3:06.21,186.21,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Butterfly,100,Butterfly,3,"CASCALES APARICIO, Lucia","CASCALES APARICIO, Lucia",100.0,No,C.N. Pichon Elche,3:20.87,200.87,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Butterfly,100,Butterfly,4,"TORELLI, Daphne","TORELLI, Daphne",100.0,No,Club Natació Ondara,3:38.61,218.61,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Butterfly,100,Butterfly,5,"LEE RICOTE, Sofia Eloise","LEE RICOTE, Sofia Eloise",100.0,No,C.D. Rari Nantes Lucentum Alacant,3:55.27,235.27,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Butterfly,100,Butterfly,6,"LOPEZ MARI, Abril","LOPEZ MARI, Abril",100.0,No,Club Natació Ondara,3:56.48,236.48,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-12-13,13/12/2025,2ª Jornada Benjamin 3 Alevin Elda,Elda,100m Butterfly,100,Butterfly,7,"MORENO IBAÑEZ, Lucia","MORENO IBAÑEZ, Lucia",100.0,No,Club Natació Ondara,3:57.49,237.49,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/2%C2%AA%20Jornada%20Benjamin%203%20Alevin.%20Elda.pdf,2ª Jornada Benjamin 3 Alevin. Elda.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,200m Backstroke,200,Backstroke,1,"SIMEONOV, Jack Hristov","SIMEONOV, Jack Hristov",100.0,No,Club Deportivo Caxton College,2:37.71,157.71,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,200m Backstroke,200,Backstroke,2,"FLOX VOLOHOVA, Erik","FLOX VOLOHOVA, Erik",100.0,No,C.N.A Morvedre,3:01.93,181.93,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,200m Backstroke,200,Backstroke,3,"ZARAZAGA PORTUGUEZ, Tomas","ZARAZAGA PORTUGUEZ, Tomas",100.0,No,C.N.E. Gandia,3:09.69,189.69,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,200m Backstroke,200,Backstroke,4,"CORDOBA BERNABEU, Ruben","CORDOBA BERNABEU, Ruben",100.0,No,C.N. La Costera,3:10.62,190.62,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,200m Backstroke,200,Backstroke,5,"PERELLO FRESNEDA, Carles","PERELLO FRESNEDA, Carles",100.0,No,C.N. La Costera,3:17.03,197.03,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,200m Backstroke,200,Backstroke,6,"DIETRICH, Franco","DIETRICH, Franco",100.0,No,C.N.E. Gandia,3:17.96,197.96,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,200m Backstroke,200,Backstroke,7,"MOELK, Sheldon","MOELK, Sheldon",100.0,No,C.N.E. Gandia,3:18.61,198.61,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,200m Backstroke,200,Backstroke,8,"BALLESTER SANJAIME, Edu","BALLESTER SANJAIME, Edu",100.0,No,C.N. Moncada,3:25.64,205.64,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,200m Backstroke,200,Backstroke,9,"POPOV, Kiril","POPOV, Kiril",100.0,No,C.N. Denia,3:27.83,207.82999999999998,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,200m Backstroke,200,Backstroke,10,"DAUDEN CLAVER, Marcos","DAUDEN CLAVER, Marcos",100.0,No,C.N. Quart De Poblet,3:27.95,207.95,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
